cod,fam,sp,dbh,inclin,ori,h,bark_detailed,bark_simp,Y,X,Z,orch_presence,moss_presence
842,Moraceae,Helicostylis.tovarensis,7.1,75.0,152.0,6.4,estriada,estriada,710869.4,9558886.3,2267.0,1,1
843,Rubiaceae,Elaeagia.karstenii,2.9,60.0,142.0,3.6,lisa+escamas,estriada,710868.6,9558885.9,2267.4,1,1
844,Lauraceae,Endlicheria.sp1,2.9,86.0,36.0,4.3,lisa+cicatrices,estriada,710871.1,9558887.4,2267.4,1,1
845,Moraceae,Helicostylis.tovarensis,3.7,26.0,146.0,1.8,lisa+pustulas,estriada,710870.3,9558888.4,2226.8,1,1
846,MELASTOMATACEAE,Miconia.sp9,10.6,31.0,104.0,5.0,estriada,estriada,710869.3,9558887.3,2268.0,1,1
847,Liana,Liana,1.0,70.0,10.0,9.0,lisa,lisa,710869.0,9558887.5,2267.7,1,1
853,Arboles.muertos,arbol.muerto,4.9,58.0,336.0,0.9,estriada,estriada,710865.2,9558886.1,2270.2,1,1
863,Clusiaceae,Clusia.alata,1.5,68.0,310.0,2.3,lisa,lisa,710863.2,9558884.8,2271.1,1,1
864,Lauraceae,Aniba.sp,10.1,75.0,100.0,7.7,estriada,estriada,710862.9,9558884.7,2271.5,1,1
866,MELASTOMATACEAE,Miconia.sp1,4.0,-25.0,120.0,2.0,lisa,lisa,710862.5,9558885.8,2271.9,1,1
869,Rubiaceae,Elaeagia.karstenii,4.7,43.0,92.0,3.0,lisa,lisa,710863.8,9558883.8,2270.4,1,1
871,Rubiaceae,Palicourea.cf.amethystina,5.4,65.0,162.0,4.2,estriada,estriada,710863.3,9558883.4,2271.0,1,1
873,Rubiaceae,Elaeagia.karstenii,1.5,53.0,110.0,1.7,lisa,lisa,710863.8,9558882.9,2270.1,1,1
874,MELASTOMATACEAE,Miconia.sp12,8.2,60.0,54.0,7.2,lisa,lisa,710864.8,9558884.6,2270.2,1,1
876,Ericaceae,Cavendishia.bracteata,5.4,11.0,120.0,1.6,estriada,estriada,710866.7,9558884.6,2268.5,1,1
877,Lauraceae,Aniba.sp,3.8,81.0,140.0,3.8,lisa+pustulas,estriada,710867.2,9558884.0,2268.3,1,1
880,Rubiaceae,Elaeagia.karstenii,2.9,55.0,206.0,3.5,lisa,lisa,710867.9,9558885.4,2267.9,1,1
882,Arboles.muertos,arbol.muerto,10.3,5.0,52.0,0.6,lisa,lisa,710867.0,9558883.2,2268.1,1,1
884,Ericaceae,Cavendishia.bracteata,1.5,-25.0,94.0,2.0,lisa,lisa,710866.3,9558882.0,2268.3,1,1
885,Rubiaceae,Palicourea.angustifolia,4.6,80.0,190.0,4.2,lisa+pustulas,estriada,710866.3,9558882.0,2268.4,1,1
890,Meliaceae,Guarea.kunthiana,9.7,90.0,25.0,9.3,estriada,estriada,710870.0,9558885.2,2266.6,1,1
891,Clusiaceae,Clusia.alata,3.9,90.0,216.0,6.5,lisa+pustulas,estriada,710869.7,9558885.3,2266.8,1,1
892,Monimiaceae,Mollinedia.sp,3.0,52.0,130.0,2.6,estriada,estriada,710871.0,9558886.3,2267.1,1,1
893,Rubiaceae,Elaeagia.karstenii,1.9,60.0,204.0,2.2,lisa,lisa,710870.9,9558886.6,2267.1,1,1
897,Rubiaceae,Palicourea.angustifolia,2.1,54.0,190.0,2.7,lisa,lisa,710872.2,9558886.6,2267.4,1,1
901,MELASTOMATACEAE,Miconia.tinifolia,1.7,70.0,180.0,2.1,lisa,lisa,710874.4,9558885.1,2267.7,1,1
904,Rubiaceae,Elaeagia.karstenii,1.4,78.0,320.0,1.4,lisa,lisa,710873.8,9558885.0,2267.7,1,1
905,Ericaceae,Cavendishia.bracteata,2.8,8.0,120.0,1.5,estriada,estriada,710874.8,9558885.0,2267.9,1,1
906,Ericaceae,Cavendishia.bracteata,2.4,33.0,206.0,2.0,estriada,estriada,710875.4,9558885.1,2267.2,1,1
907,Ericaceae,Cavendishia.bracteata,1.9,45.0,246.0,2.4,estriada,estriada,710875.0,9558884.9,2267.8,1,1
908,MELASTOMATACEAE,Miconia.tinifolia,2.0,15.0,226.0,2.3,estriada,estriada,710874.4,9558884.8,2267.8,1,1
909,Rubiaceae,Palicourea.angustifolia,2.6,10.0,240.0,5.0,lisa,lisa,710874.2,9558884.8,2267.8,1,1
911,Arboles.muertos,arbol.muerto,4.0,75.0,96.0,4.2,estriada,estriada,710873.8,9558884.5,2268.1,1,1
912,Arboles.muertos,arbol.muerto,5.3,42.0,212.0,1.3,estriada,estriada,710873.7,9558884.5,2268.1,1,1
913,Rubiaceae,Palicourea.angustifolia,2.3,48.0,242.0,5.3,estriada,estriada,710873.9,9558884.2,2267.8,1,1
914,Clusiaceae,Clusia.alata,7.4,50.0,224.0,0.7,estriada,estriada,710873.9,9558884.3,2267.6,1,1
915,Poaceae,Chusquea.sp,1.2,64.0,200.0,6.6,lisa,lisa,710874.2,9558883.9,2267.0,1,1
916,Arboles.muertos,arbol.muerto,1.3,55.0,130.0,1.0,lisa,lisa,710873.7,9558883.4,2267.3,1,1
917,EUPHORBIACEAE,Alchornea.grandiflora,2.5,43.0,180.0,8.0,pustulas,pustulas,710874.6,9558884.2,2267.6,1,1
919,Clusiaceae,Clusia.alata,18.3,85.0,200.0,7.7,pustulas,pustulas,710873.7,9558883.0,2267.4,1,1
921,Rubiaceae,Elaeagia.karstenii,2.1,37.0,266.0,3.0,lisa,lisa,710873.3,9558883.8,2267.4,1,1
922,Arboles.muertos,arbol.muerto,8.7,55.0,50.0,0.9,estriada,estriada,710873.3,9558883.8,2267.4,1,1
924,MELASTOMATACEAE,Miconia.tinifolia,2.1,8.0,254.0,1.1,estriada,estriada,710874.3,9558885.6,2267.6,1,1
925,Arboles.muertos,arbol.muerto,2.6,20.0,230.0,1.8,estriada,estriada,710874.0,9558884.9,2267.8,1,1
928,Clusiaceae,Tovomita.weddelliana,1.8,-30.0,148.0,0.0,lisa+pustulas,estriada,710871.3,9558884.2,2266.7,1,1
933,Lauraceae,Nectandra.sp1,4.0,79.0,350.0,6.3,lisa+pustulas,estriada,710873.4,9558880.4,2266.1,1,1
934,Clusiaceae,Clusia.alata,2.1,61.0,176.0,1.7,lisa+pustulas,estriada,710872.5,9558880.8,2266.6,1,1
936,Caprifoliaceae,Viburnum.pichinchense,17.5,39.0,178.0,7.3,estriada,estriada,710872.0,9558881.3,2266.3,1,1
937,Clusiaceae,Clusia.alata,5.5,75.0,110.0,5.1,estriada,estriada,710872.5,9558880.2,2265.9,1,1
941,Rubiaceae,Elaeagia.karstenii,4.4,62.0,160.0,4.8,lisa+pustulas,estriada,710872.0,9558879.7,2265.5,1,1
942,Rubiaceae,Elaeagia.karstenii,2.7,34.0,164.0,2.4,lisa,lisa,710872.1,9558880.0,2265.7,1,1
946,Rubiaceae,Elaeagia.karstenii,2.0,25.0,194.0,1.7,lisa+pustulas,estriada,710871.5,9558879.4,2265.2,1,1
948,Rubiaceae,Elaeagia.karstenii,1.8,41.0,210.0,1.5,lisa,lisa,710871.4,9558877.9,2264.6,1,1
953,Melastomataceae,Miconia.sp16,2.3,40.0,210.0,3.4,lisa,lisa,710870.9,9558879.2,2226.5,1,1
959,Cyatheaceae,Cyathea.peladensis,1.9,32.0,198.0,1.2,estriada+cicatrices,estriada,710869.8,9558880.4,2265.0,1,1
960,Arboles.muertos,arbol.muerto,1.3,9.0,160.0,0.9,lisa,lisa,710869.6,9558879.1,2264.6,1,1
962,Arboles.muertos,arbol.muerto,1.2,60.0,160.0,1.8,estriada,estriada,710869.4,9558877.9,2264.0,1,1
963,Arboles.muertos,arbol.muerto,16.0,-12.0,104.0,0.5,estriada,estriada,710867.8,9558881.9,2266.7,1,1
964,Moraceae,Helicostylis.tovarensis,2.8,8.0,132.0,3.5,lisa+pustulas,estriada,710868.2,9558881.7,2266.5,1,1
969,Chlorantaceae,Hedyosmum.spectabile,4.2,15.0,126.0,2.0,estriada,estriada,710866.9,9558882.0,2267.6,1,1
971,Lauraceae,Endlicheria.sp3,2.0,-28.0,146.0,1.0,lisa+pustulas,estriada,710866.3,9558881.6,2268.1,1,1
972,Ericaceae,Cavendishia.bracteata,1.5,-15.0,94.0,1.7,lisa,lisa,710866.3,9558880.5,2267.3,1,1
974,EUPHORBIACEAE,Alchornea.triplinervia,2.4,48.0,140.0,4.9,lisa+pustulas,estriada,710867.5,9558880.5,2266.6,1,1
975,Arboles.muertos,arbol.muerto,3.0,-23.0,136.0,2.2,lisa+pustulas,estriada,710867.3,9558881.1,2266.9,1,1
976,Clusiaceae,Clusia.alata,9.1,76.0,96.0,6.8,lisa+pustulas,estriada,710868.3,9558880.7,2266.0,1,1
977,Melastomataceae,Graffenrieda.emarginata,13.5,75.0,106.0,6.3,estriada,estriada,710866.7,9558879.4,2267.5,1,1
978,Arboles.muertos,arbol.muerto,5.1,58.0,280.0,1.9,lisa,lisa,710867.2,9558880.0,2266.5,1,1
982,Arboles.muertos,arbol.muerto,2.2,5.0,142.0,1.3,lisa,lisa,710865.9,9558880.6,2267.7,1,1
984,Arboles.muertos,arbol.muerto,6.1,72.0,102.0,1.6,lisa,lisa,710865.1,9558879.8,2268.5,1,1
985,Arboles.muertos,arbol.muerto,6.2,10.0,90.0,1.4,estriada,estriada,710865.0,9558879.5,2268.4,1,1
986,Lauraceae,Nectandra.reticulata,4.8,90.0,v,4.5,lisa,lisa,710865.6,9558880.8,2268.3,1,1
987,Rubiaceae,Faramea.anysocalix,3.0,23.0,72.0,2.7,lisa+pustulas,estriada,710864.2,9558879.5,2269.0,1,1
988,Myrtaceae,Myrcianthes.sp,3.2,69.0,352.0,3.0,lisa+pustulas,estriada,710864.8,9558879.5,2268.3,1,1
990,Arboles.muertos,arbol.muerto,3.0,18.0,88.0,2.6,lisa+pustulas,estriada,710863.5,9558880.0,2269.1,1,1
991,Myrtaceae,Eugenia.sp,3.1,62.0,148.0,4.1,lisa+pustulas,estriada,710864.1,9558878.7,2268.6,1,1
992,Ericaceae,Cavendishia.bracteata,1.2,45.0,216.0,2.0,estriada,estriada,710864.0,9558879.2,2268.8,1,1
993,Arboles.muertos,arbol.muerto,2.3,20.0,140.0,1.0,lisa,lisa,710864.0,9558879.1,2268.7,1,1
995,Podocarpaceae,Podocarpus.oleifollius,5.3,23.0,130.0,6.4,lisa+pustulas,estriada,710865.0,9558878.8,2268.3,1,1
996,Cunoniaceae,Weinmannia.pubescens,4.5,13.0,140.0,2.9,lisa,lisa,710864.6,9558878.5,2268.0,1,1
998,Chlorantaceae,Hedyosmum.spectabile,10.6,27.0,134.0,5.2,estriada,estriada,710863.9,9558878.8,2269.2,1,1
1000,Annonaceae,Guatteria.sp2,3.1,64.0,120.0,2.9,lisa,lisa,710862.8,9558879.7,2269.6,1,1
1601,Annonaceae,Guatteria.sp1,3.3,31.0,90.0,3.2,lisa,lisa,710878.4,9558883.6,2266.3,1,1
1603,Rubiaceae,Elaeagia.karstenii,2.0,10.0,154.0,0.7,lisa,lisa,710878.5,9558884.9,2266.4,1,1
1605,Rubiaceae,Elaeagia.karstenii,1.2,4.0,86.0,0.3,estriada,estriada,710877.0,9558884.9,2266.3,1,1
1607,Podocarpaceae,Podocarpus.oleifollius,2.6,78.0,148.0,3.7,estriada,estriada,710878.2,9558885.3,2266.5,1,1
1608,Lauraceae,Beilschmiedia.sp1,2.3,90.0,v,2.8,estriada,estriada,710878.2,9558882.6,2266.0,1,1
1609,Lecythidaceae,Eschweilera.sessilis,1.3,76.0,38.0,1.8,estriada,estriada,710877.9,9558882.7,2266.1,1,1
1610,Rubiaceae,Elaeagia.karstenii,14.1,38.0,230.0,7.1,lisa,lisa,710877.7,9558884.2,2266.3,1,1
1611,Clusiaceae,Clusia.alata,15.8,45.0,130.0,6.3,pustulas,pustulas,710878.0,9558883.2,2266.8,1,1
1614,Ericaceae,Cavendishia.bracteata,2.4,26.0,220.0,2.7,estriada,estriada,710877.1,9558882.7,2266.0,1,1
1615,Rubiaceae,Faramea.coerulescens,4.5,43.0,142.0,3.2,lisa+pustulas,estriada,710875.6,9558881.9,2266.9,1,1
1616,Ericaceae,Cavendishia.bracteata,6.0,27.0,186.0,1.9,estriada,estriada,710875.5,9558882.1,2266.5,1,1
1617,Ericaceae,Cavendishia.bracteata,5.0,40.0,162.0,2.5,estriada,estriada,710876.1,9558884.8,2266.5,1,1
1618,Ericaceae,Cavendishia.bracteata,3.5,36.0,110.0,2.7,estriada,estriada,710876.3,9558884.8,2266.4,1,1
1619,Rubiaceae,Elaeagia.karstenii,5.3,35.0,132.0,2.8,lisa,lisa,710876.3,9558885.6,2266.5,1,1
1620,Rosaceae,Prunus.huantensis,8.5,67.0,226.0,5.0,estriada,estriada,710875.7,9558884.4,2266.4,1,1
1621,Clusiaceae,Clusia.alata,3.0,62.0,106.0,4.3,lisa,lisa,710876.0,9558884.0,2266.4,1,1
1622,Rubiaceae,Palicourea.angustifolia,2.8,71.0,158.0,2.5,lisa+pustulas,estriada,710877.9,9558885.8,2266.6,1,1
1623,Clusiaceae,Clusia.alata,9.0,72.0,82.0,5.6,estriada,estriada,710877.5,9558886.3,2266.7,1,1
1626,Rubiaceae,Elaeagia.karstenii,1.5,52.0,120.0,2.0,lisa,lisa,710878.5,9558887.0,2266.8,1,1
1630,Clusiaceae,Clusia.alata,3.0,58.0,38.0,2.6,lisa,lisa,710876.4,9558886.1,2266.7,1,1
1631,Moraceae,Helicostylis.tovarensis,2.6,76.0,116.0,3.9,lisa+pustulas,estriada,710876.7,9558887.6,2267.2,1,1
1632,Lauraceae,Nectandra.sp1,4.0,78.0,94.0,6.9,pustulas,pustulas,710876.1,9558886.6,2266.8,1,1
1633,Lauraceae,Endlicheria.sp2,2.0,82.0,112.0,4.4,estriada,estriada,710876.1,9558885.9,2266.7,1,1
1638,Symplocaceae,Symplocos.bogotensis,6.5,67.0,214.0,4.7,estriada,estriada,710879.5,9558889.0,2267.4,1,1
1641,Ericaceae,Cavendishia.bracteata,2.1,30.0,292.0,0.6,estriada,estriada,710879.8,9558890.0,2267.9,1,1
1644,Chlorantaceae,Hedyosmum.spectabile,4.0,38.0,162.0,1.8,lisa+pustulas,estriada,710879.6,9558888.2,2267.2,1,1
1645,Liana,Liana,5.0,28.0,150.0,2.4,estriada,estriada,710879.7,9558887.9,2267.1,1,1
1651,Chlorantaceae,Hedyosmum.spectabile,5.4,53.0,130.0,3.4,estriada,estriada,710879.5,9558886.9,2266.8,1,1
1654,Melastomataceae,Meriania.rigida,6.0,68.0,170.0,5.4,estriada,estriada,710880.6,9558885.9,2266.6,1,1
1655,Rubiaceae,Palicourea.loxensis,5.6,54.0,220.0,3.8,lisa+pustulas,estriada,710880.8,9558884.5,2266.5,1,1
1656,Rubiaceae,Palicourea.loxensis,5.8,63.0,150.0,4.3,lisa+pustulas,estriada,710881.1,9558884.7,2266.6,1,1
1657,Lauraceae,Nectandra.laurel,1.6,62.0,132.0,3.2,lisa+pustulas,estriada,710881.2,9558884.2,2266.4,1,1
1658,Ericaceae,Cavendishia.bracteata,2.5,36.0,164.0,4.0,estriada,estriada,710879.1,9558884.8,2267.3,1,1
1659,Arboles.muertos,arbol.muerto,2.1,63.0,200.0,1.9,estriada,estriada,710880.7,9558884.6,2266.7,1,1
1661,Rubiaceae,Palicourea.angustifolia,3.2,40.0,140.0,3.9,lisa,lisa,710881.0,9558883.2,2266.0,1,1
1663,Rubiaceae,Elaeagia.karstenii,3.0,12.0,166.0,2.2,estriada,estriada,710880.6,9558883.3,2266.0,1,1
1666,Clusiaceae,Clusia.alata,1.5,66.0,180.0,1.8,lisa+pustulas,estriada,710880.6,9558882.5,2265.3,1,1
1668,Annonaceae,Guatteria.sp1,2.0,19.0,120.0,2.4,lisa,lisa,710878.4,9558883.2,2266.4,1,1
1670,Lauraceae,Aniba.sp,3.4,75.0,184.0,3.6,lisa,lisa,710879.3,9558881.7,2265.8,1,1
1672,Lauraceae,Aniba.sp,12.0,67.0,210.0,8.0,lisa+pustulas,estriada,710879.4,9558881.8,2265.9,1,1
1673,Ericaceae,Cavendishia.bracteata,3.2,49.0,64.0,1.8,lisa,lisa,710877.9,9558881.3,2265.7,1,1
1676,Arboles.muertos,arbol.muerto,2.5,48.0,212.0,0.7,estriada,estriada,710878.0,9558880.7,2265.7,1,1
1679,Lauraceae,Endlicheria.sp1,10.0,67.0,136.0,8.2,estriada,estriada,710878.7,9558879.5,2265.7,1,1
1680,Arboles.muertos,arbol.muerto,28.0,38.0,152.0,3.1,pustulas,pustulas,710878.1,9558879.8,2265.4,1,1
1682,Liana,Liana,3.3,56.0,116.0,4.3,estriada,estriada,710877.8,9558879.3,2266.3,1,1
1683,Liana,Liana,3.2,15.0,210.0,1.6,estriada,estriada,710878.5,9558880.2,2265.4,1,1
1685,Liana,Liana,4.9,50.0,270.0,4.7,estriada,estriada,710876.6,9558880.0,2265.9,1,1
1687,Liana,Liana,2.8,73.0,226.0,1.2,estriada,estriada,710876.7,9558879.7,2265.6,1,1
1688,Monimiaceae,Siparuna.cascada,2.5,48.0,190.0,2.8,lisa+pustulas,estriada,710876.2,9558881.1,2265.9,1,1
1692,Lauraceae,Aniba.sp,5.3,67.0,181.0,3.8,lisa,lisa,710875.6,9558880.6,2266.9,1,1
1693,Arboles.muertos,arbol.muerto,7.0,-22.0,150.0,0.9,estriada,estriada,710876.3,9558881.4,2266.0,1,1
1694,Lauraceae,Aniba.sp,18.8,5.0,162.0,2.8,lisa,lisa,710874.6,9558881.6,2266.5,1,1
1696,Lauraceae,Aniba.sp,11.8,24.0,146.0,6.2,lisa+pustulas,estriada,710874.6,9558881.3,2266.7,1,1
1698,Lauraceae,Aniba.sp,4.2,68.0,220.0,5.9,lisa+pustulas,estriada,710875.2,9558881.0,2267.1,1,1
1701,Ericaceae,Cavendishia.bracteata,3.3,18.0,116.0,0.8,lisa,lisa,710881.0,9558884.2,2266.6,1,1
1706,Euphorbiaceae,Hyeronima.moritziana,2.0,65.0,100.0,1.6,lisa+pustulas,estriada,710882.2,9558886.4,2266.9,1,1
1709,Arboles.muertos,arbol.muerto,2.4,23.0,209.0,2.2,estriada,estriada,710883.9,9558884.7,2266.7,1,1
1710,Ericaceae,Cavendishia.bracteata,6.0,-2.0,167.0,3.6,estriada,estriada,710883.9,9558884.5,2266.4,1,1
1711,Ericaceae,Cavendishia.bracteata,3.0,45.0,150.0,2.9,estriada,estriada,710884.5,9558883.6,2266.4,1,1
1712,Lauraceae,Aniba.sp,6.0,54.0,174.0,5.2,lisa+pustulas,estriada,710882.6,9558883.7,2266.4,1,1
1713,Rubiaceae,Palicourea.cf.jaramilloi,2.4,36.0,124.0,1.7,estriada,estriada,710882.7,9558883.8,2266.4,1,1
1717,Theaceae,Gordonia.cf.fructicosa,2.7,35.0,202.0,3.6,lisa,lisa,710881.0,9558881.0,2264.8,1,1
1720,Cyatheaceae,Cyathea.peladensis,3.3,10.0,164.0,1.3,estriada,estriada,710883.0,9558881.7,2264.9,1,1
1721,Liana,Liana,4.9,27.0,76.0,3.2,estriada,estriada,710882.7,9558879.7,2263.3,1,1
1725,Rubiaceae,Elaeagia.karstenii,2.5,79.0,122.0,3.7,lisa,lisa,710882.9,9558877.5,2262.5,1,1
1726,Rubiaceae,Elaeagia.karstenii,5.0,81.0,150.0,5.0,lisa,lisa,710883.0,9558877.3,2262.2,1,1
1730,Liana,Liana,3.0,60.0,334.0,5.6,lisa+pustulas,estriada,710885.5,9558878.6,2262.4,1,1
1735,Clusiaceae,Clusia.alata,12.0,8.0,79.0,9.8,lisa+pustulas,estriada,710883.7,9558875.7,2261.0,1,1
1737,Liana,Liana,2.5,73.0,119.0,0.0,estriada,estriada,710884.0,9558876.5,2261.3,1,1
1742,Melastomataceae,Graffenrieda.harlingii,23.5,53.0,157.0,9.4,estriada,estriada,710876.3,9558877.8,2265.3,1,1
1743,LAURACEAE,Aniba.sp,2.7,85.0,241.0,4.2,lisa,lisa,710876.5,9558879.7,2265.7,1,1
1745,Chlorantaceae,Hedyosmum.spectabile,5.9,68.0,86.0,4.0,lisa+pustulas,estriada,710874.6,9558880.5,2266.6,1,1
1746,Chlorantaceae,Hedyosmum.spectabile,5.0,69.0,138.0,5.8,lisa+pustulas,estriada,710874.7,9558880.4,2266.6,1,1
1748,LAURACEAE,Aniba.sp,1.0,79.0,175.0,1.7,lisa,lisa,710875.1,9558880.8,2267.0,1,1
1753,Ericaceae,Cavendishia.bracteata,1.1,16.0,182.0,1.1,lisa,lisa,710879.8,9558889.6,2267.9,1,1
1758,Liana,Liana,1.4,-1.0,160.0,0.1,lisa,lisa,710880.0,9558888.5,2267.6,1,1
1759,Melastomataceae,Miconia.tinifolia,2.3,0.0,180.0,3.2,lisa,lisa,710880.3,9558888.8,2267.7,1,1
1762,Ericaceae,Cavendishia.bracteata,2.1,36.0,296.0,1.0,estriada,estriada,710880.0,9558890.1,2268.1,1,1
1765,Melastomataceae,Miconia.tinifolia,2.1,1.0,129.0,2.2,lisa,lisa,710880.4,9558888.8,2267.8,1,1
1768,Liana,Liana,3.0,2.0,129.0,0.2,estriada,estriada,710880.5,9558889.0,2267.9,1,1
1770,LAURACEAE,Aniba.sp,8.4,56.0,174.0,5.7,lisa,lisa,710881.8,9558887.7,2267.7,1,1
1771,Arboles.muertos,arbol.muerto,2.5,-25.0,184.0,0.2,lisa,lisa,710881.8,9558888.7,2268.2,1,1
1772,Arboles.muertos,arbol.muerto,2.1,36.0,240.0,0.0,estriada,estriada,710881.6,9558887.9,2267.7,1,1
1773,Arboles.muertos,arbol.muerto,4.2,-17.0,154.0,0.7,estriada,estriada,710881.2,9558888.2,2267.7,1,1
1774,Melastomataceae,Miconia.tinifolia,2.9,-16.0,140.0,0.1,lisa,lisa,710880.5,9558887.7,2267.6,1,1
1776,Clusiaceae,Clusia.alata,1.8,-13.0,170.0,0.3,lisa,lisa,710881.0,9558887.9,2267.5,1,1
1777,Ericaceae,Cavendishia.bracteata,3.2,48.0,126.0,4.1,estriada,estriada,710882.3,9558888.4,2268.5,1,1
1778,Arboles.muertos,arbol.muerto,5.9,-4.0,133.0,1.0,estriada,estriada,710882.2,9558888.2,2268.4,1,1
1779,Liana,Liana,4.0,2.0,128.0,0.8,estriada,estriada,710882.4,9558888.3,2268.4,1,1
1782,Myrsinaceae,Geissanthus.cf.ecuadorensis,1.9,17.0,104.0,0.6,lisa,lisa,710882.5,9558888.3,2268.0,1,1
1784,Ericaceae,Cavendishia.bracteata,3.5,26.0,102.0,1.1,estriada,estriada,710882.2,9558888.0,2268.3,1,1
1786,Arboles.muertos,arbol.muerto,4.0,-45.0,148.0,1.4,estriada,estriada,710882.4,9558887.7,2267.3,1,1
1787,Arboles.muertos,arbol.muerto,4.2,61.0,123.0,1.1,lisa,lisa,710882.1,9558887.7,2267.7,1,1
1790,Euphorbiaceae,Alchornea.grandiflora,5.5,74.0,96.0,5.2,lisa+pustulas,estriada,710882.7,9558886.2,2268.2,1,1
1792,Arboles.muertos,arbol.muerto,2.0,64.0,74.0,0.7,lisa,lisa,710881.9,9558886.3,2266.9,1,1
1793,Arboles.muertos,arbol.muerto,2.8,65.0,117.0,1.5,estriada,estriada,710882.0,9558886.2,2267.0,1,1
1794,Ericaceae,Cavendishia.bracteata,7.3,31.0,120.0,3.3,estriada,estriada,710882.9,9558886.6,2267.3,1,1
1795,Myrsinaceae,Geissanthus.cf.ecuadorensis,2.0,11.0,162.0,1.3,lisa,lisa,710883.2,9558886.6,2266.4,1,1
1797,Myrsinaceae,Geissanthus.cf.ecuadorensis,1.5,78.0,120.0,1.9,lisa,lisa,710883.5,9558887.3,2267.3,1,1
1799,Melastomataceae,Meriania.sp2,3.1,64.0,144.0,2.7,estriada,estriada,710882.9,9558883.7,2266.3,1,1
1800,Ericaceae,Cavendishia.bracteata,1.9,34.0,173.0,0.6,estriada,estriada,710882.5,9558883.8,2266.5,1,1
1801,Symplocaceae,Symplocos.bogotensis,4.5,2.0,199.0,3.9,lisa,lisa,710882.9,9558883.1,2266.1,1,1
1802,Liana,Liana,2.5,-30.0,183.0,3.4,lisa,lisa,710883.5,9558883.7,2266.2,1,1
1806,Ericaceae,Cavendishia.bracteata,4.0,25.0,212.0,2.1,estriada,estriada,710885.0,9558882.2,2265.3,1,1
1811,MELASTOMATACEAE,Miconia.sp03,3.2,23.0,213.0,2.5,escamosa,estriada,710884.4,9558881.7,2265.5,1,1
1815,Liana,Liana,7.6,60.0,122.0,4.0,estriada,estriada,710884.2,9558880.1,2263.7,1,1
1819,Moraceae,Helicostylis.tovarensis,12.8,53.0,170.0,4.3,lisa+pustulas,estriada,710886.1,9558881.8,2265.0,1,1
1820,Moraceae,Helicostylis.tovarensis,4.6,75.0,189.0,5.7,lisa+pustulas,estriada,710886.1,9558881.6,2265.4,1,1
1821,Araceae,Anthurium.sp,3.2,65.0,182.0,1.9,lisa,lisa,710884.7,9558883.7,2266.1,1,1
1823,Euphorbiaceae,Alchornea.triplinervia,8.9,68.0,150.0,5.7,estriada,estriada,710884.8,9558884.3,2266.7,1,1
1824,Arboles.muertos,arbol.muerto,2.0,48.0,119.0,0.8,lisa,lisa,710886.1,9558884.1,2266.8,1,1
1825,Lauraceae,Nectandra.laurel,12.6,39.0,102.0,5.9,lisa+pustulas,estriada,710885.4,9558883.9,2266.4,1,1
1826,Clusiaceae,Clusia.alata,23.5,75.0,142.0,7.5,pustulas,pustulas,710888.2,9558882.9,2265.7,1,1
1829,Ericaceae,Cavendishia.bracteata,2.1,35.0,122.0,0.5,lisa,lisa,710888.0,9558883.2,2265.8,1,1
1830,Liana,Liana,2.5,47.0,87.0,2.7,estriada,estriada,710886.9,9558883.2,2265.9,1,1
1832,Liana,Liana,2.7,48.0,310.0,2.9,lisa,lisa,710886.4,9558884.0,2266.3,1,1
1833,Ericaceae,Cavendishia.bracteata,3.0,44.0,140.0,1.8,lisa,lisa,710884.2,9558885.5,2267.4,1,1
1835,Melastomataceae,Miconia.tinifolia,2.5,3.0,160.0,2.7,lisa,lisa,710882.4,9558889.1,2268.3,1,1
1836,Melastomataceae,Miconia.tinifolia,2.0,22.0,144.0,5.3,lisa,lisa,710882.4,9558889.0,2268.2,1,1
1837,Arboles.muertos,arbol.muerto,2.4,70.0,234.0,2.0,estriada,estriada,710885.2,9558886.3,2267.0,1,1
1838,Liana,Liana,2.1,73.0,61.0,3.5,lisa,lisa,710886.2,9558886.4,2267.3,1,1
1839,Ericaceae,Cavendishia.bracteata,4.5,34.0,250.0,1.7,estriada,estriada,710886.1,9558886.6,2267.0,1,1
1840,Arboles.muertos,arbol.muerto,7.4,73.0,172.0,3.2,estriada,estriada,710886.7,9558887.3,2266.9,1,1
1843,Clusiaceae,Clusia.alata,23.5,58.0,78.0,6.5,estriada,estriada,710886.3,9558886.3,2267.2,1,1
1844,Lauraceae,Beilschmiedia.sp1,8.7,63.0,136.0,7.2,estriada,estriada,710886.6,9558887.8,2267.2,1,1
1849,Euphorbiaceae,Alchornea.grandiflora,3.7,18.0,70.0,4.2,estriada,estriada,710883.1,9558890.8,2268.4,1,1
1851,Clusiaceae,Clusia.alata,8.2,7.0,88.0,4.2,estriada,estriada,710882.9,9558890.9,2268.2,1,1
1852,LAURACEAE,Aniba.sp,3.7,7.0,94.0,2.9,estriada,estriada,710883.3,9558891.2,2268.4,1,1
1853,Clusiaceae,Clusia.alata,4.5,24.0,91.0,3.9,lisa+pustulas,estriada,710882.1,9558892.4,2268.8,1,1
1854,Lauraceae,Persea.sp1,6.8,48.0,92.0,8.0,pustulas,pustulas,710882.1,9558893.3,2268.8,1,1
1855,Arboles.muertos,arbol.muerto,7.5,74.0,94.0,5.0,lisa+pustulas,estriada,710881.4,9558891.5,2268.5,1,1
